Close,Volume,forward_return,tail_event,log_return_1d,vol_10,vol_20,vol_60,drawdown_20,mom_10,mom_50,volume_ratio_20
1418.300048828125,2322410000,-0.0043644244965492796,0,-0.0036807171642770386,0.003521309392197025,0.005279659328311159,0.004558130914174694,-0.006159329266347213,0.007823554107552422,0.050631579042553554,0.8805771653416421
1410.760009765625,1647590000,0.002899122311378788,0,-0.005330432553268684,0.003982790661880239,0.005360312296918067,0.004629314098457435,-0.011442835732714873,0.00065258750469388,0.03516950408816388,0.6152029153237648
1416.9000244140625,1310310000,0.004883846252922153,0,0.004342830626287104,0.004160418911086272,0.004290669108368658,0.004632021337587773,-0.0071403637123834685,0.002731688589746817,0.037550731155246764,0.5024041636767591
1426.8399658203125,1667370000,0.002726314612445657,0,0.0069907810992623325,0.0046272948034206144,0.004456422538632172,0.0046596351384368935,-0.00017518166758068165,0.010824836770873869,0.04220407049630248,0.6514536950267449
1424.72998046875,1508570000,0.005032563393488454,0,-0.0014798765426649958,0.00469672512631576,0.004105917671385399,0.004670258792204199,-0.0016537046774104391,0.0081516687892631,0.044485121123492455,0.6045547691787955
1418.300048828125,1678200000,0.008686417446887917,0,-0.004523302629615828,0.004057528388137543,0.004281091130709797,0.004500913270050487,-0.006159329266347213,-0.005043838578668525,0.03843900872975192,0.7054405346248895
1416.5999755859375,3429160000,0.006896809049575792,0,-0.0011993886425253535,0.004020306307918109,0.00422817578454683,0.004504455663360868,-0.0073506159286497175,-0.0073506159286497175,0.03631416871522197,1.4226825338083962
1418.3399658203125,3004460000,0.008573427015190038,0,0.0012275324972152997,0.003959479661116988,0.0037752553903111865,0.004481945541739287,-0.006131358365322415,-0.0029104203259671113,0.03634370241244511,1.2403566098532153
1409.7099609375,2919400000,0.009391995943314413,0,-0.006103167832470129,0.004243455097608444,0.003930838157100986,0.004570411623879557,-0.012178632951722945,-0.011111562097483985,0.023739626833731764,1.2011816790375405
1412.8399658203125,2763340000,0.010723100124978568,0,0.0022178570774974288,0.0043687480621309605,0.003956378829903437,0.004571337628616927,-0.009985355052096412,-0.007509545465537282,0.025744501017725296,1.1360815477093487
1412.1099853515625,3038380000,0.019842660856387973,0,-0.0005168094993646467,0.004246068149230589,0.003847489469788682,0.004554007658325431,-0.010496871835364185,-0.0043644244965492796,0.02162464389313712,1.2416224971185335
1414.8499755859375,2764660000,0.006396472406466236,0,0.001938471807337008,0.00392543161757959,0.0038504693208874004,0.004410263265909298,-0.008576887601714267,0.002899122311378788,0.018551861913293166,1.1223333439558774
1423.8199462890625,2857870000,-0.0011517555870733664,0,0.006319861629223327,0.004192931300254438,0.004066795332764738,0.004467757685438099,-0.0022913898980225778,0.004883846252922153,0.033746193112945466,1.1469499095602103
1430.72998046875,2686480000,-0.007066312644297912,0,0.004841427093058067,0.00386475229271621,0.0041698722342537065,0.004493828306834415,0.0,0.002726314612445657,0.03831829243844109,1.0792853804052303
1431.9000244140625,2599530000,-0.0021510427211985927,0,0.0008174608723255756,0.003817012733740154,0.0041684239688684075,0.004456536818891335,0.0,0.005032563393488454,0.03915996727168225,1.0433627721863044
1430.6199951171875,2690270000,0.005326358602001369,0,-0.0008943374184001605,0.0034400495882681843,0.0037280540239490365,0.004461476078798478,-0.0008939376178855873,0.008686417446887917,0.04592007211002125,1.0806378176038318
1426.3699951171875,2822430000,0.013720105131245885,0,-0.002975161375757787,0.003600538302279197,0.00378567283155747,0.004487608176195973,-0.0038620219307126114,0.006896809049575792,0.04317143561401049,1.1430715590667768
1430.5,2777480000,0.012506126982479993,0,0.002891281554245473,0.003666116885631519,0.003760024685936166,0.0044960496707779135,-0.000977738941400852,0.008573427015190038,0.04852301458813102,1.12011872739078
1422.949951171875,2540120000,0.016894507809429138,0,-0.005291886366783456,0.0035002879246681744,0.003929562749678037,0.0045055697636894225,-0.00625048752677404,0.009391995943314413,0.03128753928769279,1.0280627639092548
1427.989990234375,2975070000,0.014012710104740034,0,0.0035357071117870357,0.0035779091641391443,0.003997075512201586,0.004521853779514956,-0.002730661437964188,0.010723100124978568,0.03265021660498446,1.189954222838184
1440.1300048828125,2783180000,0.0068674457270558875,0,0.00846553642839807,0.00420821549662444,0.004295022744001912,0.004620093588201218,0.0,0.019842660856387973,0.039264812032751006,1.1030386690517393
1423.9000244140625,2994330000,0.017143081509344293,0,-0.01133378773070705,0.0059499683778325325,0.004909208116534304,0.004838360710162263,-0.011269802319041844,0.006396472406466236,0.033061799287751104,1.1558752155205276
1422.1800537109375,2626620000,0.011165959500962108,0,-0.0012086595354295969,0.005618145013240402,0.004834702914836868,0.004700715166805749,-0.012464118594165186,-0.0011517555870733664,0.02989356837356194,0.988809439734131
1420.6199951171875,2730480000,0.008974954628136356,0,-0.0010975508115664012,0.00534312847920668,0.004566374365386914,0.00470542148473103,-0.013547394818159253,-0.007066312644297912,0.026148098136973275,1.0077425681439924
1428.8199462890625,2706250000,0.01080616456724548,0,0.005755498607645568,0.005715124332758685,0.004744320172862034,0.004753316861215935,-0.007853498333763476,-0.0021510427211985927,0.02555230066647063,0.9772023432635146
1438.239990234375,2976690000,0.011861760700291768,0,0.006571245841597129,0.00609177014397628,0.004817998682955735,0.004697061274107666,-0.0013123916882706865,0.005326358602001369,0.029837419927327913,1.0502344485959545
1445.93994140625,2914890000,0.007517682357490063,0,0.005339451523831852,0.0061273343234381425,0.0049035623043368936,0.004730038072813035,0.0,0.013720105131245885,0.03299132088246859,1.0378457710105384
1448.3900146484375,2569450000,0.004936532523526216,0,0.0016930162521957197,0.006105798312823733,0.004905678428590778,0.004712727155614916,0.0,0.012506126982479993,0.03367832223880374,0.9219921014652407
1446.989990234375,2439430000,0.008769973228706984,0,-0.0009670748024880951,0.005733308957163331,0.0046387809577444665,0.00452102065445224,-0.0009666073363550076,0.016894507809429138,0.03319528042440201,0.8829405169847413
1448.0,2608710000,0.006650555858295881,0,0.0006977639370160676,0.005701138012054664,0.004635490182953571,0.004517170656698204,-0.0002692746045561689,0.014012710104740034,0.03221387038780632,0.9468603136855218
1450.02001953125,2618820000,0.004386136236669724,0,0.0013940689469243953,0.005136847753104513,0.004617268283080423,0.004514657147194063,0.0,0.0068674457270558875,0.03124270479044977,0.9578229043303593
